"district_name","year","incident_num","Date","Time","district","victim_gender","victim_race","multi_victim","v_hispanic_or_latinx","fatal","Total.","GEOID","NAME","medincome","no_english","little_english","below_highschool","employment_status","pct_below_poverty_level","pct_vacant","total_pop","White_alone","B02001_003","Black_or_African_American_alone","American_Indian_and_Alaska_Native_alone","Asian_alone","one_parent","pct_25_and_up_bachelors_degree"
"Mattapan",2021,"212071219","2021-10-02","2024-04-01T20:20:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212035261","2021-05-28","2024-04-01T02:56:00Z","B3","Male","",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212043285","2021-06-26","2024-04-01T01:13:32Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212080667","2021-11-04","2024-04-01T00:13:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212072410","2021-10-06","2024-04-01T22:55:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212038321","2021-06-08","2024-04-01T15:53:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212082297","2021-11-09","2024-04-01T23:00:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212060825","2021-08-28","2024-04-01T02:59:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212020978","2021-04-01","2024-04-01T00:00:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212038333","2021-06-08","2024-04-01T16:20:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212051093","2021-07-24","2024-04-01T22:24:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212018335","2021-03-22","2024-04-01T17:08:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212034323","2021-05-24","2024-04-01T22:04:44Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212066431","2021-09-16","2024-04-01T16:18:00Z","B3","Female","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212040044","2021-06-15","2024-04-01T01:13:36Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212056861","2021-08-14","2024-04-01T03:18:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212049526","2021-07-19","2024-04-01T17:26:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212055384","2021-08-09","2024-04-01T00:29:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212045661","2021-07-05","2024-04-01T00:58:00Z","B3","Male","",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212012349","2021-02-25","2024-04-01T18:22:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212028492","2021-05-02","2024-04-01T19:22:00Z","B3","Female","Unknown",0,TRUE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212026582","2021-04-25","2024-04-01T00:16:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212082297","2021-11-09","2024-04-01T23:00:00Z","B3","Female","Black or African American",1,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212043607","2021-06-27","2024-04-01T05:06:22Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212036612","2021-06-02","2024-04-01T16:22:47Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212055384","2021-08-09","2024-04-01T00:29:00Z","B3","Male","Black or African American",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212062988","2021-09-04","2024-04-01T17:17:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212003327","2021-01-15","2024-04-01T18:47:00Z","B3","Male","Black or African American",0,FALSE,TRUE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212082116","2021-11-09","2024-04-01T09:33:00Z","B3","","",1,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Mattapan",2021,"212063894","2021-09-08","2024-04-01T02:37:00Z","B3","Male","Black or African American",0,FALSE,FALSE,23840,2126,"ZCTA5 02126",61180,326,504,2268,19963,4189,727,25572,1757,19990,8,261,0,2058,21.3
"Roxbury",2015,"I152075106","2015-09-10","2024-04-01T04:38:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152075106","2015-09-10","2024-04-01T04:38:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152075106","2015-09-10","2024-04-01T04:38:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152055311","2015-07-04","2024-04-01T22:47:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152055311","2015-07-04","2024-04-01T22:47:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152055311","2015-07-04","2024-04-01T22:47:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152035802-00","2015-05-02","2024-04-01T15:08:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152035802-00","2015-05-02","2024-04-01T15:08:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152035802-00","2015-05-02","2024-04-01T15:08:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152057684","2015-07-12","2024-04-01T23:47:00Z","B2","Female","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152057684","2015-07-12","2024-04-01T23:47:00Z","B2","Female","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152057684","2015-07-12","2024-04-01T23:47:00Z","B2","Female","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152025087-00","2015-03-27","2024-04-01T14:44:43Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152025087-00","2015-03-27","2024-04-01T14:44:43Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152025087-00","2015-03-27","2024-04-01T14:44:43Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152034171-00","2015-04-27","2024-04-01T10:15:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152034171-00","2015-04-27","2024-04-01T10:15:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152034171-00","2015-04-27","2024-04-01T10:15:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152051161","2015-06-20","2024-04-01T16:00:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152051161","2015-06-20","2024-04-01T16:00:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152051161","2015-06-20","2024-04-01T16:00:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152052766","2015-06-26","2024-04-01T02:08:00Z","B2","Male","Black or African American",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152052766","2015-06-26","2024-04-01T02:08:00Z","B2","Male","Black or African American",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152052766","2015-06-26","2024-04-01T02:08:00Z","B2","Male","Black or African American",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152058960","2015-07-16","2024-04-01T23:32:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152058960","2015-07-16","2024-04-01T23:32:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152058960","2015-07-16","2024-04-01T23:32:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152005806-00","2015-01-22","2024-04-01T01:47:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152005806-00","2015-01-22","2024-04-01T01:47:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152005806-00","2015-01-22","2024-04-01T01:47:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152042211-00","2015-05-23","2024-04-01T00:50:09Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152042211-00","2015-05-23","2024-04-01T00:50:09Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152042211-00","2015-05-23","2024-04-01T00:50:09Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152006114-00","2015-01-22","2024-04-01T19:32:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152006114-00","2015-01-22","2024-04-01T19:32:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152006114-00","2015-01-22","2024-04-01T19:32:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152061546","2015-07-25","2024-04-01T15:26:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152061546","2015-07-25","2024-04-01T15:26:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152061546","2015-07-25","2024-04-01T15:26:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152055311","2015-07-04","2024-04-01T22:47:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152055311","2015-07-04","2024-04-01T22:47:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152055311","2015-07-04","2024-04-01T22:47:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152002215-00","2015-01-08","2024-04-01T22:45:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152002215-00","2015-01-08","2024-04-01T22:45:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152002215-00","2015-01-08","2024-04-01T22:45:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152071596","2015-08-29","2024-04-01T02:42:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152071596","2015-08-29","2024-04-01T02:42:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152071596","2015-08-29","2024-04-01T02:42:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152025018-00","2015-03-27","2024-04-01T18:40:00Z","B2","Male","White",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152025018-00","2015-03-27","2024-04-01T18:40:00Z","B2","Male","White",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152025018-00","2015-03-27","2024-04-01T18:40:00Z","B2","Male","White",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152104401","2015-12-18","2024-04-01T16:00:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152104401","2015-12-18","2024-04-01T16:00:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152104401","2015-12-18","2024-04-01T16:00:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152028043-00","2015-04-06","2024-04-01T21:17:12Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152028043-00","2015-04-06","2024-04-01T21:17:12Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152028043-00","2015-04-06","2024-04-01T21:17:12Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152057392","2015-07-11","2024-04-01T22:14:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152057392","2015-07-11","2024-04-01T22:14:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152057392","2015-07-11","2024-04-01T22:14:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152028762-00","2015-04-09","2024-04-01T15:45:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152028762-00","2015-04-09","2024-04-01T15:45:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152028762-00","2015-04-09","2024-04-01T15:45:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152089426","2015-10-28","2024-04-01T15:04:00Z","B2","Male","White",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152089426","2015-10-28","2024-04-01T15:04:00Z","B2","Male","White",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
"Roxbury",2015,"I152089426","2015-10-28","2024-04-01T15:04:00Z","B2","Male","White",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",87983,287,328,1313,23247,1720,504,28506,23898,1574,0,1855,0,886,22530
"Roxbury",2015,"I152042735-00","2015-05-24","2024-04-01T23:27:49Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",30487,416,606,1041,13482,5832,361,15500,7209,3897,28,2301,0,770,13291
"Roxbury",2015,"I152042735-00","2015-05-24","2024-04-01T23:27:49Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",28885,1032,1202,4046,21121,8474,1096,26259,3953,15517,69,571,0,2651,20389
